Data point,Step,Step time,Voltage,Current,Power,Temperature,Capacity,Energy,Total time,End status
2576,9,02:00:50,3.4972,1.403,4.9,25.3,12947.73,43.9385643,07:09:07,0
2577,9,02:01:00,3.4973,1.394,4.9,25.3,12951.46,43.9515991,07:09:17,0
2578,9,02:01:10,3.4972,1.383,4.8,25.3,12955.47,43.9656296,07:09:27,0
2579,9,02:01:20,3.4973,1.375,4.8,25.3,12959.38,43.9793015,07:09:37,0
2580,9,02:01:30,3.4972,1.367,4.8,25.3,12963.11,43.9923439,07:09:47,0
2581,9,02:01:40,3.4973,1.358,4.8,25.3,12966.97,44.0058441,07:09:57,0
2582,9,02:01:50,3.4972,1.35,4.7,25.3,12970.58,44.0184593,07:10:07,0
2583,9,02:02:00,3.4973,1.34,4.7,25.2,12974.47,44.0320511,07:10:17,0
2584,9,02:02:10,3.4972,1.334,4.7,25.2,12978.03,44.0445099,07:10:27,0
2585,9,02:02:20,3.4973,1.323,4.6,25.2,12981.87,44.0579338,07:10:37,0
2586,9,02:02:30,3.4973,1.315,4.6,25.2,12985.46,44.0704956,07:10:47,0
2587,9,02:02:40,3.4973,1.306,4.6,25.2,12989.18,44.0834885,07:10:57,0
2588,9,02:02:50,3.4972,1.3,4.5,25.2,12992.65,44.0956497,07:11:07,0
2589,9,02:03:00,3.4973,1.293,4.5,25.2,12996.4,44.1087341,07:11:17,0
2590,9,02:03:10,3.4973,1.284,4.5,25.2,12999.83,44.1207428,07:11:27,0
2591,9,02:03:20,3.4973,1.275,4.5,25.2,13003.53,44.133667,07:11:37,0
2592,9,02:03:30,3.4973,1.268,4.4,25.2,13006.92,44.1455231,07:11:47,0
2593,9,02:03:40,3.4973,1.259,4.4,25.1,13010.5,44.1580582,07:11:57,0
2594,9,02:03:50,3.4973,1.252,4.4,25.1,13013.92,44.1700172,07:12:07,0
2595,9,02:04:00,3.4973,1.245,4.4,25.1,13017.46,44.1823921,07:12:17,0
2596,9,02:04:10,3.4972,1.237,4.3,25.1,13020.98,44.1946831,07:12:27,0
2597,9,02:04:20,3.4973,1.23,4.3,25.1,13024.33,44.2064285,07:12:37,0
2598,9,02:04:30,3.4973,1.223,4.3,25.1,13027.67,44.2181091,07:12:47,0
2599,9,02:04:40,3.4973,1.215,4.2,25.1,13031.13,44.2301941,07:12:57,0
2600,9,02:04:50,3.4973,1.208,4.2,25.1,13034.36,44.2414894,07:13:07,0
2601,9,02:05:00,3.4973,1.201,4.2,25.1,13037.84,44.2536545,07:13:17,0
2602,9,02:05:10,3.4973,1.194,4.2,25.1,13041.03,44.2648277,07:13:27,0
2603,9,02:05:20,3.4973,1.187,4.1,25.1,13044.47,44.2768669,07:13:37,0
2604,9,02:05:30,3.4973,1.181,4.1,25.1,13047.62,44.2878952,07:13:47,0
2605,9,02:05:40,3.4973,1.173,4.1,25,13050.96,44.2995567,07:13:57,0
2606,9,02:05:50,3.4973,1.166,4.1,25,13054.14,44.3106918,07:14:07,0
2607,9,02:06:00,3.4973,1.159,4.1,25,13057.5,44.3224411,07:14:17,0
2608,9,02:06:10,3.4973,1.152,4,25,13060.58,44.3332253,07:14:27,0
2609,9,02:06:20,3.4973,1.146,4,25,13063.9,44.3448296,07:14:37,0
2610,9,02:06:30,3.4973,1.14,4,25,13066.95,44.3554764,07:14:47,0
2611,9,02:06:40,3.4973,1.133,4,25,13070.23,44.366951,07:14:57,0
2612,9,02:06:50,3.4973,1.126,3.9,24.9,13073.24,44.3774872,07:15:07,0
2613,9,02:07:00,3.4973,1.12,3.9,24.9,13076.48,44.3888283,07:15:17,0
2614,9,02:07:10,3.4972,1.112,3.9,24.9,13079.46,44.3992462,07:15:27,0
2615,9,02:07:20,3.4973,1.107,3.9,24.9,13082.61,44.4102592,07:15:37,0
2616,9,02:07:30,3.4973,1.1,3.8,24.9,13085.55,44.4205551,07:15:47,0
2617,9,02:07:40,3.4973,1.095,3.8,24.9,13088.73,44.4316444,07:15:57,0
2618,9,02:07:50,3.4973,1.089,3.8,24.9,13091.82,44.4424629,07:16:07,0
2619,9,02:08:00,3.4973,1.082,3.8,24.9,13094.77,44.4528008,07:16:17,0
2620,9,02:08:10,3.4973,1.077,3.8,24.9,13097.83,44.4635048,07:16:27,0
2621,9,02:08:20,3.4973,1.071,3.7,24.9,13100.76,44.473732,07:16:37,0
2622,9,02:08:30,3.4973,1.064,3.7,24.8,13103.6,44.4836845,07:16:47,0
2623,9,02:08:40,3.4973,1.059,3.7,24.8,13106.67,44.4944,07:16:57,0
2624,9,02:08:50,3.4973,1.052,3.7,24.8,13109.66,44.5048561,07:17:07,0
2625,9,02:09:00,3.4973,1.047,3.7,24.8,13112.46,44.5146408,07:17:17,0
2626,9,02:09:10,3.4973,1.04,3.6,24.8,13115.47,44.5251884,07:17:27,0
2627,9,02:09:20,3.4973,1.034,3.6,24.8,13118.3,44.5350723,07:17:37,0
2628,9,02:09:30,3.4972,1.029,3.6,24.8,13121.05,44.5447006,07:17:47,0
2629,9,02:09:40,3.4973,1.024,3.6,24.8,13124.02,44.5550804,07:17:57,0
2630,9,02:09:50,3.4973,1.019,3.6,24.8,13126.8,44.5648003,07:18:07,0
2631,9,02:10:00,3.4973,1.014,3.5,24.8,13129.68,44.5748711,07:18:17,0
2632,9,02:10:10,3.4973,1.008,3.5,24.8,13132.37,44.5842896,07:18:27,0
2633,9,02:10:20,3.4973,1.002,3.5,24.7,13135.28,44.5944405,07:18:37,0
2634,9,02:10:30,3.4973,0.998,3.5,24.7,13138.05,44.6041527,07:18:47,0
2635,9,02:10:40,3.4972,0.991,3.5,24.7,13140.87,44.614006,07:18:57,0
2636,9,02:10:50,3.4973,0.986,3.4,24.7,13143.57,44.6234207,07:19:07,0
2637,9,02:11:00,3.4973,0.98,3.4,24.7,13146.24,44.6327782,07:19:17,0
2638,9,02:11:10,3.4973,0.976,3.4,24.7,13149.07,44.6426659,07:19:27,0
2639,9,02:11:20,3.4973,0.971,3.4,24.7,13151.67,44.6517487,07:19:37,0
2640,9,02:11:30,3.4973,0.966,3.4,24.7,13154.47,44.661541,07:19:47,0
2641,9,02:11:40,3.4973,0.962,3.4,24.7,13157.04,44.6705208,07:19:57,0
2642,9,02:11:50,3.4973,0.957,3.3,24.7,13159.75,44.6800117,07:20:07,0
2643,9,02:12:00,3.4973,0.951,3.3,24.6,13162.29,44.6889114,07:20:17,0
2644,9,02:12:10,3.4973,0.946,3.3,24.6,13165.09,44.6986771,07:20:27,0
2645,9,02:12:20,3.4973,0.941,3.3,24.6,13167.6,44.7074738,07:20:37,0
2646,9,02:12:30,3.4973,0.936,3.3,24.6,13170.27,44.716774,07:20:47,0
2647,9,02:12:40,3.4973,0.932,3.3,24.6,13172.76,44.7254791,07:20:57,0
2648,9,02:12:50,3.4973,0.926,3.2,24.6,13175.39,44.7346954,07:21:07,0
2649,9,02:13:00,3.4973,0.923,3.2,24.6,13177.86,44.7433205,07:21:17,0
2650,9,02:13:10,3.4973,0.918,3.2,24.6,13180.52,44.7526207,07:21:27,0
2651,9,02:13:20,3.4973,0.914,3.2,24.6,13183.11,44.7616959,07:21:37,0
2652,9,02:13:30,3.4973,0.909,3.2,24.6,13185.54,44.7701912,07:21:47,0
2653,9,02:13:40,3.4973,0.904,3.2,24.6,13188.16,44.7793388,07:21:57,0
2654,9,02:13:50,3.4973,0.9,3.1,24.6,13190.56,44.7877541,07:22:07,0
2655,9,02:14:00,3.4973,0.897,3.1,24.6,13193.1,44.7966461,07:22:17,0
2656,9,02:14:10,3.4973,0.891,3.1,24.6,13195.49,44.804985,07:22:27,0
2657,9,02:14:20,3.4973,0.886,3.1,24.5,13198.05,44.813961,07:22:37,0
2658,9,02:14:30,3.4973,0.881,3.1,24.5,13200.41,44.8222122,07:22:47,0
2659,9,02:14:40,3.4973,0.878,3.1,24.5,13202.95,44.8311043,07:22:57,0
2660,9,02:14:50,3.4973,0.874,3.1,24.5,13205.43,44.8397827,07:23:07,0
2661,9,02:15:00,3.4973,0.869,3,24.5,13207.76,44.8479042,07:23:17,0
2662,9,02:15:10,3.4973,0.865,3,24.5,13210.26,44.8566551,07:23:27,0
2663,9,02:15:20,3.4972,0.862,3,24.5,13212.56,44.8647041,07:23:37,0
2664,9,02:15:30,3.4973,0.858,3,24.5,13215.04,44.8733788,07:23:47,0
2665,9,02:15:40,3.4973,0.851,3,24.5,13217.32,44.8813515,07:23:57,0
2666,9,02:15:50,3.4973,0.849,3,24.5,13219.73,44.8897781,07:24:07,0
2667,9,02:16:00,3.4973,0.843,2.9,24.5,13222.03,44.8978462,07:24:17,0
2668,9,02:16:10,3.4973,0.841,2.9,24.5,13224.47,44.9063568,07:24:27,0
2669,9,02:16:20,3.4973,0.836,2.9,24.4,13226.7,44.9141731,07:24:37,0
2670,9,02:16:30,3.4973,0.831,2.9,24.4,13229.07,44.922451,07:24:47,0
2671,9,02:16:40,3.4973,0.829,2.9,24.4,13231.29,44.9302025,07:24:57,0
2672,9,02:16:50,3.4973,0.823,2.9,24.4,13233.67,44.9385529,07:25:07,0
2673,9,02:17:00,3.4973,0.821,2.9,24.4,13235.87,44.9462166,07:25:17,0
2674,9,02:17:10,3.4973,0.817,2.9,24.4,13238.23,44.9544868,07:25:27,0
2675,9,02:17:20,3.4973,0.812,2.8,24.4,13240.41,44.9620934,07:25:37,0
2676,9,02:17:30,3.4973,0.809,2.8,24.4,13242.71,44.9701385,07:25:47,0
2677,9,02:17:40,3.4973,0.805,2.8,24.4,13245.04,44.9782982,07:25:57,0
2678,9,02:17:50,3.4973,0.802,2.8,24.4,13247.18,44.9857903,07:26:07,0
2679,9,02:18:00,3.4973,0.798,2.8,24.4,13249.45,44.9937172,07:26:17,0
2680,9,02:18:10,3.4973,0.795,2.8,24.4,13251.62,45.0013046,07:26:27,0
2681,9,02:18:20,3.4973,0.791,2.8,24.4,13253.86,45.0091553,07:26:37,0
2682,9,02:18:30,3.4973,0.787,2.8,24.3,13256.01,45.0166664,07:26:47,0
2683,9,02:18:40,3.4973,0.784,2.7,24.3,13258.28,45.0246048,07:26:57,0
2684,9,02:18:50,3.4973,0.78,2.7,24.3,13260.36,45.0318985,07:27:07,0
2685,9,02:19:00,3.4973,0.776,2.7,24.3,13262.61,45.0397682,07:27:17,0
2686,9,02:19:10,3.4973,0.773,2.7,24.3,13264.68,45.0469933,07:27:27,0
2687,9,02:19:20,3.4973,0.77,2.7,24.3,13266.9,45.0547867,07:27:37,0
2688,9,02:19:30,3.4972,0.765,2.7,24.3,13268.99,45.0620995,07:27:47,0
2689,9,02:19:40,3.4973,0.763,2.7,24.3,13271.16,45.0696831,07:27:57,0
2690,9,02:19:50,3.4973,0.76,2.7,24.3,13273.19,45.0767822,07:28:07,0
2691,9,02:20:00,3.4973,0.756,2.6,24.3,13275.34,45.0843048,07:28:17,0
2692,9,02:20:10,3.4973,0.752,2.6,24.3,13277.48,45.0917778,07:28:27,0
2693,9,02:20:17,3.4973,0.748,2.6,24.3,13279.06,45.0973244,07:28:35,EC
2694,10,00:00:10,3.4576,0,0,24.3,0,0,07:28:45,0
2695,10,00:00:20,3.4443,0,0,24.2,0,0,07:28:55,0
2696,10,00:00:30,3.433,0,0,24.2,0,0,07:29:05,0
2697,10,00:00:40,3.425,0,0,24.2,0,0,07:29:15,0
2698,10,00:00:50,3.4182,0,0,24.2,0,0,07:29:25,0
2699,10,00:01:00,3.4124,0,0,24.2,0,0,07:29:35,0
2700,10,00:01:10,3.4073,0,0,24.2,0,0,07:29:45,0
2701,10,00:01:20,3.4028,0,0,24.2,0,0,07:29:55,0
2702,10,00:01:30,3.399,0,0,24.2,0,0,07:30:05,0
2703,10,00:01:40,3.3954,0,0,24.2,0,0,07:30:15,0
2704,10,00:01:50,3.392,0,0,24.2,0,0,07:30:25,0
2705,10,00:02:00,3.3897,0,0,24.2,0,0,07:30:35,0
2706,10,00:02:10,3.3871,0,0,24.2,0,0,07:30:45,0
2707,10,00:02:20,3.3846,0,0,24.2,0,0,07:30:55,0
2708,10,00:02:30,3.3826,0,0,24.2,0,0,07:31:05,0
2709,10,00:02:40,3.3808,0,0,24.2,0,0,07:31:15,0
2710,10,00:02:50,3.3791,0,0,24.2,0,0,07:31:25,0
2711,10,00:03:00,3.3775,0,0,24.1,0,0,07:31:35,0
2712,10,00:03:10,3.3761,0,0,24.1,0,0,07:31:45,0
2713,10,00:03:20,3.3748,0,0,24.1,0,0,07:31:55,0
2714,10,00:03:30,3.3734,0,0,24.1,0,0,07:32:05,0
2715,10,00:03:40,3.3723,0,0,24.1,0,0,07:32:15,0
2716,10,00:03:50,3.3713,0,0,24.1,0,0,07:32:25,0
2717,10,00:04:00,3.3702,0,0,24.1,0,0,07:32:35,0
2718,10,00:04:10,3.3693,0,0,24.1,0,0,07:32:45,0
2719,10,00:04:20,3.3685,0,0,24.1,0,0,07:32:55,0
2720,10,00:04:30,3.3676,0,0,24.1,0,0,07:33:05,0
2721,10,00:04:40,3.3669,0,0,24.1,0,0,07:33:15,0
2722,10,00:04:50,3.3661,0,0,24.1,0,0,07:33:25,0
2723,10,00:05:00,3.3655,0,0,24,0,0,07:33:35,0
2724,10,00:05:10,3.3649,0,0,24,0,0,07:33:45,0
2725,10,00:05:20,3.3643,0,0,24,0,0,07:33:55,0
2726,10,00:05:30,3.3637,0,0,24,0,0,07:34:05,0
2727,10,00:05:40,3.3631,0,0,24,0,0,07:34:15,0
2728,10,00:05:50,3.3626,0,0,24,0,0,07:34:25,0
2729,10,00:06:00,3.3621,0,0,24,0,0,07:34:35,0
2730,10,00:06:10,3.3615,0,0,24,0,0,07:34:45,0
2731,10,00:06:20,3.3611,0,0,24,0,0,07:34:55,0
2732,10,00:06:30,3.3607,0,0,24,0,0,07:35:05,0
2733,10,00:06:40,3.3603,0,0,24,0,0,07:35:15,0
2734,10,00:06:50,3.3598,0,0,24,0,0,07:35:25,0
2735,10,00:07:00,3.3595,0,0,24,0,0,07:35:35,0
2736,10,00:07:10,3.3591,0,0,24,0,0,07:35:45,0
2737,10,00:07:20,3.3588,0,0,23.9,0,0,07:35:55,0
2738,10,00:07:30,3.3584,0,0,23.9,0,0,07:36:05,0
2739,10,00:07:40,3.3581,0,0,23.9,0,0,07:36:15,0
2740,10,00:07:50,3.3578,0,0,23.9,0,0,07:36:25,0
2741,10,00:08:00,3.3575,0,0,23.9,0,0,07:36:35,0
2742,10,00:08:10,3.3572,0,0,23.9,0,0,07:36:45,0
2743,10,00:08:20,3.3569,0,0,23.9,0,0,07:36:55,0
2744,10,00:08:30,3.3567,0,0,23.9,0,0,07:37:05,0
2745,10,00:08:40,3.3564,0,0,23.9,0,0,07:37:15,0
2746,10,00:08:50,3.3562,0,0,23.9,0,0,07:37:25,0
2747,10,00:09:00,3.3559,0,0,23.9,0,0,07:37:35,0
2748,10,00:09:10,3.3557,0,0,23.9,0,0,07:37:45,0
2749,10,00:09:20,3.3554,0,0,23.9,0,0,07:37:55,0
2750,10,00:09:30,3.3552,0,0,23.9,0,0,07:38:05,0
2751,10,00:09:40,3.355,0,0,23.9,0,0,07:38:15,0
2752,10,00:09:50,3.3548,0,0,23.8,0,0,07:38:25,0
2753,10,00:10:00,3.3546,0,0,23.8,0,0,07:38:35,0
2754,10,00:10:10,3.3544,0,0,23.8,0,0,07:38:45,0
2755,10,00:10:20,3.3542,0,0,23.8,0,0,07:38:55,0
2756,10,00:10:30,3.354,0,0,23.8,0,0,07:39:05,0
2757,10,00:10:40,3.3538,0,0,23.8,0,0,07:39:15,0
2758,10,00:10:50,3.3536,0,0,23.8,0,0,07:39:25,0
2759,10,00:11:00,3.3535,0,0,23.8,0,0,07:39:35,0
2760,10,00:11:10,3.3532,0,0,23.8,0,0,07:39:45,0
2761,10,00:11:20,3.353,0,0,23.8,0,0,07:39:55,0
2762,10,00:11:30,3.3529,0,0,23.8,0,0,07:40:05,0
2763,10,00:11:40,3.3527,0,0,23.8,0,0,07:40:15,0
2764,10,00:11:50,3.3526,0,0,23.8,0,0,07:40:25,0
2765,10,00:12:00,3.3524,0,0,23.8,0,0,07:40:35,0
2766,10,00:12:10,3.3522,0,0,23.8,0,0,07:40:45,0
2767,10,00:12:20,3.3521,0,0,23.8,0,0,07:40:55,0
2768,10,00:12:30,3.3519,0,0,23.7,0,0,07:41:05,0
2769,10,00:12:40,3.3517,0,0,23.7,0,0,07:41:15,0
2770,10,00:12:50,3.3516,0,0,23.7,0,0,07:41:25,0
2771,10,00:13:00,3.3514,0,0,23.7,0,0,07:41:35,0
2772,10,00:13:10,3.3513,0,0,23.7,0,0,07:41:45,0
2773,10,00:13:20,3.3511,0,0,23.7,0,0,07:41:55,0
2774,10,00:13:30,3.351,0,0,23.7,0,0,07:42:05,0
2775,10,00:13:40,3.3509,0,0,23.7,0,0,07:42:15,0
2776,10,00:13:50,3.3507,0,0,23.7,0,0,07:42:25,0
2777,10,00:14:00,3.3506,0,0,23.7,0,0,07:42:35,0
2778,10,00:14:10,3.3504,0,0,23.7,0,0,07:42:45,0
2779,10,00:14:20,3.3503,0,0,23.7,0,0,07:42:55,0
2780,10,00:14:30,3.3502,0,0,23.7,0,0,07:43:05,0
2781,10,00:14:40,3.3501,0,0,23.7,0,0,07:43:15,0
2782,10,00:14:50,3.35,0,0,23.6,0,0,07:43:25,0
2783,10,00:15:00,3.3499,0,0,23.6,0,0,07:43:35,0
2784,10,00:15:10,3.3497,0,0,23.6,0,0,07:43:45,0
2785,10,00:15:20,3.3496,0,0,23.6,0,0,07:43:55,0
2786,10,00:15:30,3.3495,0,0,23.6,0,0,07:44:05,0
2787,10,00:15:40,3.3494,0,0,23.6,0,0,07:44:15,0
2788,10,00:15:50,3.3493,0,0,23.6,0,0,07:44:25,0
2789,10,00:16:00,3.3492,0,0,23.6,0,0,07:44:35,0
2790,10,00:16:10,3.3491,0,0,23.6,0,0,07:44:45,0
2791,10,00:16:20,3.349,0,0,23.6,0,0,07:44:55,0
2792,10,00:16:30,3.3489,0,0,23.6,0,0,07:45:05,0
2793,10,00:16:40,3.3488,0,0,23.6,0,0,07:45:15,0
2794,10,00:16:50,3.3487,0,0,23.6,0,0,07:45:25,0
2795,10,00:17:00,3.3486,0,0,23.6,0,0,07:45:35,0
2796,10,00:17:10,3.3486,0,0,23.6,0,0,07:45:45,0
2797,10,00:17:20,3.3485,0,0,23.5,0,0,07:45:55,0
2798,10,00:17:30,3.3484,0,0,23.5,0,0,07:46:05,0
2799,10,00:17:40,3.3483,0,0,23.5,0,0,07:46:15,0
2800,10,00:17:50,3.3482,0,0,23.5,0,0,07:46:25,0
2801,10,00:18:00,3.3481,0,0,23.5,0,0,07:46:35,0
2802,10,00:18:10,3.348,0,0,23.5,0,0,07:46:45,0
2803,10,00:18:20,3.348,0,0,23.5,0,0,07:46:55,0
2804,10,00:18:30,3.3479,0,0,23.5,0,0,07:47:05,0
2805,10,00:18:40,3.3478,0,0,23.5,0,0,07:47:15,0
2806,10,00:18:50,3.3477,0,0,23.5,0,0,07:47:25,0
2807,10,00:19:00,3.3477,0,0,23.5,0,0,07:47:35,0
2808,10,00:19:10,3.3476,0,0,23.5,0,0,07:47:45,0
2809,10,00:19:20,3.3475,0,0,23.5,0,0,07:47:55,0
2810,10,00:19:30,3.3474,0,0,23.5,0,0,07:48:05,0
2811,10,00:19:40,3.3474,0,0,23.5,0,0,07:48:15,0
2812,10,00:19:50,3.3473,0,0,23.5,0,0,07:48:25,0
2813,10,00:20:00,3.3472,0,0,23.5,0,0,07:48:35,0
2814,10,00:20:10,3.3472,0,0,23.5,0,0,07:48:45,0
2815,10,00:20:20,3.3471,0,0,23.5,0,0,07:48:55,0
2816,10,00:20:30,3.347,0,0,23.5,0,0,07:49:05,0
2817,10,00:20:40,3.347,0,0,23.5,0,0,07:49:15,0
2818,10,00:20:50,3.3469,0,0,23.4,0,0,07:49:25,0
2819,10,00:21:00,3.3468,0,0,23.5,0,0,07:49:35,0
2820,10,00:21:10,3.3468,0,0,23.5,0,0,07:49:45,0
2821,10,00:21:20,3.3467,0,0,23.5,0,0,07:49:55,0
2822,10,00:21:30,3.3467,0,0,23.4,0,0,07:50:05,0
2823,10,00:21:40,3.3466,0,0,23.4,0,0,07:50:15,0
2824,10,00:21:50,3.3466,0,0,23.4,0,0,07:50:25,0
2825,10,00:22:00,3.3465,0,0,23.4,0,0,07:50:35,0
2826,10,00:22:10,3.3465,0,0,23.4,0,0,07:50:45,0
2827,10,00:22:20,3.3464,0,0,23.4,0,0,07:50:55,0
2828,10,00:22:30,3.3463,0,0,23.4,0,0,07:51:05,0
2829,10,00:22:40,3.3463,0,0,23.4,0,0,07:51:15,0
2830,10,00:22:50,3.3462,0,0,23.4,0,0,07:51:25,0
2831,10,00:23:00,3.3462,0,0,23.4,0,0,07:51:35,0
2832,10,00:23:10,3.3461,0,0,23.4,0,0,07:51:45,0
2833,10,00:23:20,3.3461,0,0,23.4,0,0,07:51:55,0
2834,10,00:23:30,3.346,0,0,23.4,0,0,07:52:05,0
2835,10,00:23:40,3.346,0,0,23.4,0,0,07:52:15,0
2836,10,00:23:50,3.3459,0,0,23.4,0,0,07:52:25,0
2837,10,00:24:00,3.3459,0,0,23.4,0,0,07:52:35,0
2838,10,00:24:10,3.3458,0,0,23.4,0,0,07:52:45,0
2839,10,00:24:20,3.3458,0,0,23.4,0,0,07:52:55,0
2840,10,00:24:30,3.3457,0,0,23.4,0,0,07:53:05,0
2841,10,00:24:40,3.3457,0,0,23.4,0,0,07:53:15,0
2842,10,00:24:50,3.3456,0,0,23.4,0,0,07:53:25,0
2843,10,00:25:00,3.3456,0,0,23.4,0,0,07:53:35,0
2844,10,00:25:10,3.3455,0,0,23.4,0,0,07:53:45,0
2845,10,00:25:20,3.3455,0,0,23.4,0,0,07:53:55,0
2846,10,00:25:30,3.3455,0,0,23.4,0,0,07:54:05,0
2847,10,00:25:40,3.3454,0,0,23.4,0,0,07:54:15,0
2848,10,00:25:50,3.3454,0,0,23.4,0,0,07:54:25,0
2849,10,00:26:00,3.3453,0,0,23.4,0,0,07:54:35,0
2850,10,00:26:10,3.3453,0,0,23.4,0,0,07:54:45,0
2851,10,00:26:20,3.3452,0,0,23.4,0,0,07:54:55,0
2852,10,00:26:30,3.3452,0,0,23.4,0,0,07:55:05,0
2853,10,00:26:40,3.3452,0,0,23.4,0,0,07:55:15,0
2854,10,00:26:50,3.3451,0,0,23.3,0,0,07:55:25,0
2855,10,00:27:00,3.3451,0,0,23.3,0,0,07:55:35,0
2856,10,00:27:10,3.3449,0,0,23.3,0,0,07:55:45,0
2857,10,00:27:20,3.3449,0,0,23.3,0,0,07:55:55,0
2858,10,00:27:30,3.3449,0,0,23.3,0,0,07:56:05,0
2859,10,00:27:40,3.3449,0,0,23.3,0,0,07:56:15,0
2860,10,00:27:50,3.3448,0,0,23.3,0,0,07:56:25,0
2861,10,00:28:00,3.3448,0,0,23.3,0,0,07:56:35,0
2862,10,00:28:10,3.3447,0,0,23.3,0,0,07:56:45,0
2863,10,00:28:20,3.3447,0,0,23.3,0,0,07:56:55,0
2864,10,00:28:30,3.3447,0,0,23.3,0,0,07:57:05,0
2865,10,00:28:40,3.3446,0,0,23.3,0,0,07:57:15,0
2866,10,00:28:50,3.3446,0,0,23.3,0,0,07:57:25,0
2867,10,00:29:00,3.3446,0,0,23.3,0,0,07:57:35,0
2868,10,00:29:10,3.3445,0,0,23.3,0,0,07:57:45,0
2869,10,00:29:20,3.3445,0,0,23.3,0,0,07:57:55,0
2870,10,00:29:30,3.3444,0,0,23.3,0,0,07:58:05,0
2871,10,00:29:40,3.3444,0,0,23.3,0,0,07:58:15,0
2872,10,00:29:50,3.3444,0,0,23.3,0,0,07:58:25,0
2873,10,00:30:00,3.3444,0,0,23.3,0,0,07:58:35,0
2874,10,00:30:10,3.3443,0,0,23.3,0,0,07:58:45,0
2875,10,00:30:20,3.3443,0,0,23.3,0,0,07:58:55,0
2876,10,00:30:30,3.3442,0,0,23.3,0,0,07:59:05,0
2877,10,00:30:40,3.3442,0,0,23.3,0,0,07:59:15,0
2878,10,00:30:50,3.3442,0,0,23.3,0,0,07:59:25,0
2879,10,00:31:00,3.3442,0,0,23.3,0,0,07:59:35,0
2880,10,00:31:10,3.3441,0,0,23.3,0,0,07:59:45,0
2881,10,00:31:20,3.3441,0,0,23.3,0,0,07:59:55,0
2882,10,00:31:30,3.3441,0,0,23.3,0,0,08:00:05,0
2883,10,00:31:40,3.344,0,0,23.3,0,0,08:00:15,0
2884,10,00:31:50,3.344,0,0,23.3,0,0,08:00:25,0
2885,10,00:32:00,3.344,0,0,23.3,0,0,08:00:35,0
2886,10,00:32:10,3.344,0,0,23.3,0,0,08:00:45,0
2887,10,00:32:20,3.3439,0,0,23.3,0,0,08:00:55,0
2888,10,00:32:30,3.3439,0,0,23.2,0,0,08:01:05,0
2889,10,00:32:40,3.3439,0,0,23.3,0,0,08:01:15,0
2890,10,00:32:50,3.3438,0,0,23.2,0,0,08:01:25,0
2891,10,00:33:00,3.3438,0,0,23.2,0,0,08:01:35,0
2892,10,00:33:10,3.3438,0,0,23.3,0,0,08:01:45,0
2893,10,00:33:20,3.3438,0,0,23.3,0,0,08:01:55,0
2894,10,00:33:30,3.3437,0,0,23.3,0,0,08:02:05,0
2895,10,00:33:40,3.3437,0,0,23.3,0,0,08:02:15,0
2896,10,00:33:50,3.3437,0,0,23.2,0,0,08:02:25,0
2897,10,00:34:00,3.3437,0,0,23.3,0,0,08:02:35,0
2898,10,00:34:10,3.3436,0,0,23.2,0,0,08:02:45,0
2899,10,00:34:20,3.3436,0,0,23.2,0,0,08:02:55,0
2900,10,00:34:30,3.3436,0,0,23.2,0,0,08:03:05,0
2901,10,00:34:40,3.3436,0,0,23.2,0,0,08:03:15,0
2902,10,00:34:50,3.3435,0,0,23.2,0,0,08:03:25,0
2903,10,00:35:00,3.3435,0,0,23.2,0,0,08:03:35,0
2904,10,00:35:10,3.3435,0,0,23.2,0,0,08:03:45,0
2905,10,00:35:20,3.3435,0,0,23.2,0,0,08:03:55,0
2906,10,00:35:30,3.3434,0,0,23.2,0,0,08:04:05,0
2907,10,00:35:40,3.3434,0,0,23.2,0,0,08:04:15,0
2908,10,00:35:50,3.3434,0,0,23.2,0,0,08:04:25,0
2909,10,00:36:00,3.3434,0,0,23.2,0,0,08:04:35,0
2910,10,00:36:10,3.3433,0,0,23.2,0,0,08:04:45,0
2911,10,00:36:20,3.3433,0,0,23.2,0,0,08:04:55,0
2912,10,00:36:30,3.3433,0,0,23.2,0,0,08:05:05,0
2913,10,00:36:40,3.3433,0,0,23.2,0,0,08:05:15,0
2914,10,00:36:50,3.3432,0,0,23.2,0,0,08:05:25,0
2915,10,00:37:00,3.3432,0,0,23.2,0,0,08:05:35,0
2916,10,00:37:10,3.3432,0,0,23.2,0,0,08:05:45,0
2917,10,00:37:20,3.3432,0,0,23.2,0,0,08:05:55,0
2918,10,00:37:30,3.3431,0,0,23.2,0,0,08:06:05,0
2919,10,00:37:40,3.3431,0,0,23.2,0,0,08:06:15,0
2920,10,00:37:50,3.3431,0,0,23.2,0,0,08:06:25,0
2921,10,00:38:00,3.3431,0,0,23.2,0,0,08:06:35,0
2922,10,00:38:10,3.3431,0,0,23.2,0,0,08:06:45,0
2923,10,00:38:20,3.343,0,0,23.2,0,0,08:06:55,0
2924,10,00:38:30,3.343,0,0,23.2,0,0,08:07:05,0
2925,10,00:38:40,3.343,0,0,23.2,0,0,08:07:15,0
2926,10,00:38:50,3.343,0,0,23.2,0,0,08:07:25,0
2927,10,00:39:00,3.343,0,0,23.2,0,0,08:07:35,0
2928,10,00:39:10,3.3429,0,0,23.2,0,0,08:07:45,0
2929,10,00:39:20,3.3429,0,0,23.2,0,0,08:07:55,0
